player_id,start_year,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp
mclemma01,1986,301,894.0,123.0,201.0,30.0,6.0,5.0,75.0,45.0,18.0,91.0,149.0,0.0,1.0,25.0,7.0,17.0
schmija01,1995,137,233.0,7.0,19.0,4.0,0.0,0.0,8.0,0.0,0.0,13.0,110.0,0.0,0.0,38.0,1.0,3.0
spilmha01,1978,243,358.0,45.0,84.0,13.0,0.0,8.0,48.0,0.0,1.0,31.0,57.0,3.0,3.0,2.0,4.0,8.0
whitter01,1976,213,553.0,47.0,127.0,26.0,2.0,8.0,59.0,6.0,5.0,47.0,75.0,3.0,0.0,12.0,5.0,14.0
owenser01,1995,445,1327.0,181.0,351.0,49.0,10.0,16.0,129.0,81.0,25.0,112.0,168.0,7.0,8.0,5.0,8.0,35.0
wardga01,1979,572,2145.0,313.0,610.0,101.0,27.0,72.0,298.0,33.0,10.0,170.0,355.0,14.0,4.0,4.0,17.0,72.0
oatesjo01,1970,381,1171.0,99.0,297.0,43.0,2.0,10.0,96.0,9.0,14.0,109.0,119.0,32.0,1.0,26.0,9.0,23.0
sheripa01,1981,426,1257.0,166.0,329.0,54.0,9.0,24.0,125.0,51.0,14.0,105.0,251.0,9.0,3.0,14.0,6.0,16.0
rowanaa01,2001,688,2052.0,314.0,572.0,121.0,12.0,66.0,258.0,48.0,16.0,114.0,386.0,7.0,62.0,28.0,12.0,46.0
northbi01,1971,663,2354.0,367.0,634.0,69.0,23.0,12.0,145.0,219.0,88.0,318.0,389.0,14.0,16.0,38.0,8.0,34.0
davisgl01,1984,737,2705.0,383.0,713.0,135.0,6.0,144.0,454.0,15.0,7.0,264.0,436.0,59.0,39.0,4.0,32.0,59.0
maddoel01,1970,627,1666.0,243.0,443.0,65.0,13.0,9.0,137.0,52.0,29.0,249.0,237.0,14.0,19.0,20.0,11.0,42.0
perezed02,1995,320,840.0,88.0,216.0,45.0,1.0,24.0,104.0,1.0,3.0,50.0,126.0,4.0,11.0,6.0,7.0,26.0
milleri01,1971,543,1229.0,189.0,317.0,51.0,13.0,15.0,129.0,39.0,25.0,162.0,208.0,12.0,3.0,20.0,9.0,18.0
reynoar02,1991,99,171.0,9.0,24.0,1.0,0.0,2.0,6.0,0.0,0.0,11.0,66.0,0.0,0.0,19.0,0.0,2.0
hillko01,2003,96,231.0,16.0,44.0,12.0,0.0,3.0,25.0,1.0,1.0,21.0,65.0,1.0,1.0,2.0,4.0,5.0
shelbjo01,1981,491,1354.0,188.0,325.0,50.0,13.0,30.0,135.0,52.0,14.0,63.0,260.0,2.0,2.0,22.0,2.0,13.0
encared01,2005,652,2250.0,308.0,580.0,130.0,5.0,100.0,337.0,21.0,5.0,227.0,453.0,11.0,47.0,0.0,16.0,49.0
wellsve01,1999,511,2008.0,309.0,581.0,130.0,11.0,81.0,298.0,28.0,8.0,129.0,281.0,4.0,13.0,2.0,18.0,59.0
kendaja01,1996,810,2900.0,477.0,881.0,170.0,23.0,55.0,318.0,106.0,42.0,296.0,293.0,26.0,124.0,7.0,27.0,63.0
candejo01,1975,182,396.0,23.0,71.0,15.0,3.0,0.0,32.0,0.0,1.0,28.0,98.0,0.0,2.0,27.0,1.0,12.0
bellbu01,1972,845,3156.0,391.0,859.0,128.0,19.0,58.0,324.0,23.0,45.0,258.0,289.0,25.0,16.0,32.0,21.0,69.0
hardyjj01,2005,672,2415.0,323.0,634.0,123.0,11.0,81.0,303.0,6.0,7.0,217.0,381.0,12.0,5.0,21.0,15.0,67.0
krukomi01,1976,150,267.0,22.0,63.0,10.0,0.0,2.0,22.0,0.0,0.0,5.0,60.0,0.0,2.0,30.0,3.0,4.0
willige02,1992,494,1253.0,186.0,313.0,81.0,11.0,28.0,128.0,42.0,23.0,65.0,215.0,5.0,14.0,8.0,15.0,29.0
hrbekke01,1981,761,2816.0,405.0,815.0,156.0,15.0,117.0,474.0,11.0,11.0,319.0,415.0,54.0,16.0,2.0,28.0,73.0
trammal01,1977,708,2392.0,348.0,650.0,95.0,21.0,28.0,237.0,61.0,38.0,262.0,264.0,4.0,8.0,57.0,24.0,44.0
dentbu01,1973,790,2633.0,262.0,672.0,93.0,16.0,23.0,254.0,14.0,18.0,179.0,211.0,7.0,9.0,77.0,29.0,55.0
ingebr01,2001,728,2406.0,273.0,581.0,116.0,24.0,71.0,288.0,25.0,25.0,195.0,561.0,3.0,23.0,25.0,23.0,47.0
lakest01,1983,267,559.0,50.0,132.0,22.0,3.0,9.0,62.0,1.0,0.0,21.0,74.0,8.0,5.0,11.0,3.0,12.0
garcica01,1990,381,1392.0,174.0,385.0,65.0,11.0,24.0,130.0,44.0,24.0,73.0,208.0,9.0,15.0,13.0,11.0,21.0
merceor01,1990,656,2160.0,327.0,609.0,122.0,18.0,48.0,314.0,27.0,14.0,288.0,349.0,36.0,6.0,2.0,15.0,48.0
denorch01,2005,199,492.0,74.0,135.0,27.0,2.0,12.0,55.0,12.0,5.0,50.0,97.0,4.0,4.0,5.0,3.0,10.0
grudzma01,1995,814,3269.0,437.0,935.0,179.0,21.0,35.0,277.0,102.0,33.0,165.0,425.0,10.0,56.0,19.0,19.0,77.0
thurmga01,1987,325,678.0,96.0,166.0,23.0,4.0,2.0,48.0,53.0,15.0,49.0,154.0,0.0,2.0,13.0,2.0,10.0
davisch01,1981,725,2648.0,352.0,715.0,122.0,19.0,77.0,342.0,79.0,53.0,289.0,469.0,49.0,4.0,15.0,29.0,63.0
marquja01,2000,185,232.0,25.0,55.0,15.0,1.0,2.0,21.0,1.0,0.0,5.0,54.0,0.0,0.0,11.0,1.0,4.0
servasc01,1991,465,1460.0,143.0,355.0,80.0,1.0,44.0,204.0,2.0,4.0,109.0,249.0,13.0,31.0,22.0,16.0,46.0
ortizju01,1982,267,673.0,49.0,179.0,25.0,1.0,2.0,64.0,3.0,3.0,37.0,105.0,2.0,1.0,9.0,5.0,15.0
shumpte01,1990,305,794.0,92.0,175.0,36.0,8.0,14.0,80.0,44.0,20.0,54.0,163.0,0.0,6.0,17.0,6.0,16.0
foleyto02,1983,599,1545.0,151.0,402.0,79.0,14.0,19.0,153.0,24.0,25.0,127.0,213.0,33.0,2.0,6.0,9.0,26.0
catalfr01,1997,506,1482.0,240.0,439.0,94.0,15.0,41.0,182.0,36.0,18.0,127.0,213.0,5.0,35.0,7.0,15.0,22.0
hairssc01,2004,460,1393.0,170.0,351.0,81.0,13.0,58.0,162.0,19.0,7.0,101.0,321.0,2.0,8.0,9.0,9.0,21.0
butlebi03,2007,853,3186.0,383.0,956.0,217.0,4.0,103.0,480.0,5.0,3.0,307.0,499.0,40.0,19.0,0.0,28.0,119.0
stevele01,1990,191,618.0,61.0,139.0,36.0,0.0,14.0,78.0,3.0,7.0,57.0,151.0,11.0,1.0,4.0,6.0,12.0
mientdo01,1998,565,1863.0,239.0,520.0,128.0,6.0,38.0,241.0,9.0,11.0,262.0,270.0,21.0,24.0,5.0,23.0,40.0
gilkebe01,1990,593,2133.0,319.0,602.0,126.0,18.0,52.0,250.0,80.0,45.0,223.0,291.0,8.0,21.0,5.0,16.0,59.0
rebouje01,1992,549,1244.0,161.0,306.0,55.0,2.0,13.0,127.0,16.0,11.0,151.0,198.0,1.0,7.0,31.0,5.0,28.0
vaughmo01,1991,751,2692.0,430.0,794.0,144.0,8.0,155.0,541.0,26.0,15.0,372.0,656.0,88.0,51.0,0.0,28.0,70.0
blanche01,1997,369,1087.0,110.0,241.0,63.0,7.0,26.0,113.0,4.0,7.0,124.0,222.0,18.0,4.0,10.0,13.0,28.0
delluda01,1997,450,1048.0,137.0,288.0,51.0,17.0,24.0,140.0,9.0,12.0,102.0,250.0,12.0,10.0,0.0,4.0,21.0
phelpke01,1980,246,567.0,81.0,129.0,16.0,2.0,40.0,92.0,5.0,3.0,99.0,149.0,7.0,6.0,1.0,7.0,2.0
obriepe03,1982,790,2804.0,362.0,765.0,137.0,15.0,98.0,416.0,18.0,27.0,332.0,300.0,31.0,2.0,7.0,32.0,69.0
anderbr01,1988,691,2264.0,326.0,553.0,106.0,29.0,44.0,234.0,130.0,45.0,315.0,407.0,26.0,36.0,47.0,24.0,18.0
corajo01,1987,308,710.0,104.0,175.0,20.0,6.0,0.0,43.0,45.0,23.0,77.0,69.0,3.0,10.0,15.0,7.0,8.0
kentje01,1992,757,2705.0,386.0,728.0,156.0,13.0,107.0,439.0,27.0,21.0,188.0,548.0,15.0,48.0,9.0,31.0,54.0
milleke01,1987,414,1188.0,178.0,322.0,64.0,8.0,11.0,86.0,60.0,19.0,90.0,179.0,1.0,23.0,12.0,5.0,10.0
deshide01,1990,754,2818.0,426.0,764.0,108.0,31.0,33.0,251.0,253.0,91.0,404.0,555.0,16.0,13.0,26.0,14.0,47.0
fernasi01,1983,134,248.0,11.0,49.0,6.0,2.0,0.0,17.0,1.0,0.0,9.0,91.0,0.0,1.0,33.0,4.0,7.0
matthga02,1999,597,1692.0,253.0,418.0,89.0,10.0,42.0,181.0,45.0,19.0,203.0,365.0,9.0,6.0,11.0,8.0,24.0
dawsoan01,1976,729,2829.0,414.0,795.0,140.0,40.0,110.0,387.0,145.0,43.0,175.0,468.0,34.0,33.0,16.0,28.0,38.0
monrocr01,2001,600,2057.0,285.0,542.0,112.0,9.0,92.0,329.0,19.0,13.0,139.0,412.0,10.0,9.0,2.0,24.0,50.0
pocorbi01,1975,424,1093.0,111.0,287.0,54.0,2.0,17.0,126.0,6.0,8.0,143.0,75.0,26.0,3.0,12.0,12.0,41.0
cedence01,1970,820,3160.0,508.0,926.0,195.0,28.0,103.0,440.0,255.0,83.0,263.0,455.0,34.0,28.0,12.0,28.0,68.0
willijo03,2004,549,1849.0,266.0,489.0,111.0,11.0,87.0,280.0,17.0,6.0,235.0,430.0,7.0,55.0,2.0,11.0,44.0
kittlro01,1982,595,1929.0,259.0,452.0,66.0,3.0,127.0,327.0,16.0,15.0,167.0,537.0,16.0,23.0,0.0,20.0,43.0
thornan01,1973,616,1919.0,316.0,494.0,93.0,19.0,100.0,321.0,16.0,15.0,354.0,322.0,22.0,30.0,8.0,21.0,40.0
walkela01,1989,674,2366.0,368.0,666.0,147.0,16.0,99.0,384.0,98.0,35.0,264.0,474.0,42.0,27.0,7.0,26.0,40.0
benarma01,1995,651,2044.0,350.0,562.0,107.0,16.0,38.0,199.0,89.0,37.0,225.0,353.0,5.0,20.0,13.0,6.0,23.0
velarra01,1987,385,1062.0,128.0,263.0,51.0,6.0,20.0,104.0,11.0,10.0,91.0,218.0,1.0,9.0,14.0,6.0,29.0
glavito02,1987,186,356.0,29.0,66.0,5.0,2.0,0.0,27.0,1.0,0.0,26.0,92.0,0.0,0.0,43.0,2.0,1.0
wrighda03,2004,847,3185.0,552.0,983.0,222.0,13.0,140.0,561.0,119.0,31.0,414.0,639.0,34.0,28.0,0.0,38.0,83.0
delarjo01,2004,158,113.0,5.0,13.0,2.0,0.0,0.0,9.0,0.0,0.0,1.0,55.0,0.0,0.0,10.0,1.0,0.0
auerbri01,1971,404,1090.0,111.0,239.0,36.0,3.0,4.0,56.0,34.0,16.0,95.0,140.0,9.0,4.0,11.0,1.0,32.0
cedenro01,1995,540,1399.0,238.0,388.0,59.0,13.0,17.0,117.0,114.0,32.0,182.0,305.0,7.0,7.0,17.0,7.0,14.0
uptonbj01,2004,513,1899.0,289.0,506.0,108.0,9.0,49.0,226.0,123.0,42.0,247.0,526.0,8.0,11.0,8.0,15.0,36.0
millwke01,1997,168,312.0,14.0,41.0,10.0,0.0,2.0,22.0,0.0,0.0,12.0,132.0,0.0,0.0,39.0,0.0,6.0
howear01,1974,475,1437.0,145.0,367.0,85.0,13.0,23.0,161.0,6.0,5.0,141.0,172.0,18.0,7.0,6.0,12.0,37.0
wiggity01,2002,673,2329.0,300.0,624.0,141.0,10.0,87.0,326.0,28.0,12.0,186.0,465.0,11.0,28.0,4.0,19.0,64.0
milesaa01,2003,643,2077.0,267.0,600.0,81.0,14.0,16.0,170.0,23.0,14.0,123.0,210.0,13.0,9.0,28.0,16.0,50.0
tettlmi01,1984,486,1403.0,181.0,337.0,58.0,4.0,59.0,183.0,13.0,7.0,209.0,383.0,6.0,6.0,19.0,12.0,32.0
coomero01,1995,676,2397.0,283.0,667.0,121.0,7.0,77.0,364.0,13.0,7.0,132.0,317.0,10.0,6.0,0.0,24.0,94.0
diazma02,2003,350,909.0,102.0,281.0,43.0,7.0,23.0,103.0,13.0,8.0,36.0,168.0,6.0,18.0,3.0,11.0,24.0
pierrju01,2000,845,3411.0,520.0,1040.0,117.0,48.0,9.0,247.0,267.0,96.0,226.0,211.0,4.0,42.0,66.0,9.0,43.0
brosisc01,1991,477,1509.0,221.0,397.0,75.0,4.0,65.0,208.0,25.0,11.0,144.0,270.0,5.0,20.0,10.0,18.0,31.0
maldoca01,1981,429,950.0,99.0,231.0,53.0,5.0,29.0,138.0,5.0,8.0,64.0,167.0,9.0,4.0,4.0,8.0,22.0
nokesma01,1985,506,1539.0,175.0,402.0,54.0,3.0,71.0,226.0,5.0,4.0,112.0,222.0,13.0,16.0,10.0,8.0,45.0
pridecu01,1993,304,610.0,106.0,157.0,29.0,11.0,17.0,67.0,25.0,12.0,69.0,157.0,2.0,4.0,7.0,2.0,10.0
sorrepa01,1989,464,1432.0,189.0,374.0,70.0,3.0,59.0,214.0,4.0,6.0,164.0,324.0,27.0,4.0,2.0,12.0,36.0
utleych01,2003,735,2739.0,490.0,817.0,189.0,22.0,130.0,492.0,60.0,11.0,272.0,496.0,22.0,83.0,3.0,29.0,44.0
basske01,1982,703,2281.0,302.0,630.0,115.0,23.0,59.0,280.0,69.0,36.0,135.0,305.0,27.0,19.0,12.0,12.0,45.0
cainma01,2005,173,317.0,13.0,36.0,7.0,1.0,4.0,12.0,0.0,0.0,12.0,164.0,0.0,0.0,41.0,0.0,0.0
hargrmi01,1974,878,2957.0,455.0,864.0,148.0,18.0,57.0,359.0,12.0,21.0,523.0,333.0,47.0,32.0,22.0,34.0,65.0
lopezlu02,1993,352,861.0,96.0,210.0,45.0,4.0,7.0,73.0,7.0,8.0,56.0,184.0,8.0,12.0,8.0,6.0,26.0
treadje01,1987,555,1764.0,199.0,495.0,84.0,12.0,26.0,163.0,12.0,10.0,116.0,151.0,16.0,9.0,21.0,18.0,35.0
gantnji01,1976,392,1188.0,135.0,322.0,48.0,7.0,10.0,112.0,22.0,22.0,88.0,101.0,11.0,9.0,26.0,10.0,19.0
parkeda01,1973,720,2672.0,410.0,851.0,158.0,44.0,97.0,439.0,68.0,43.0,195.0,448.0,48.0,21.0,1.0,11.0,54.0
burneaj01,1999,102,185.0,9.0,24.0,4.0,1.0,2.0,7.0,0.0,0.0,11.0,89.0,0.0,1.0,24.0,0.0,2.0
victosh01,2003,487,1531.0,263.0,430.0,74.0,19.0,34.0,162.0,84.0,20.0,113.0,205.0,3.0,32.0,19.0,6.0,28.0
disarga01,1989,433,1437.0,158.0,348.0,56.0,4.0,9.0,123.0,18.0,21.0,59.0,130.0,0.0,17.0,23.0,8.0,41.0
raineti01,1979,581,2217.0,398.0,650.0,115.0,32.0,28.0,211.0,321.0,51.0,310.0,256.0,30.0,8.0,12.0,12.0,32.0
gordoal01,2007,720,2695.0,388.0,726.0,183.0,14.0,82.0,320.0,56.0,24.0,302.0,641.0,15.0,33.0,5.0,15.0,57.0
jahajo01,1992,566,1960.0,332.0,538.0,93.0,4.0,98.0,328.0,32.0,14.0,241.0,438.0,10.0,32.0,6.0,18.0,45.0
belleal01,1989,612,2293.0,347.0,654.0,133.0,12.0,144.0,477.0,45.0,23.0,224.0,455.0,29.0,24.0,4.0,33.0,70.0
princto01,1987,111,223.0,11.0,36.0,12.0,0.0,2.0,20.0,2.0,3.0,24.0,43.0,1.0,1.0,2.0,3.0,11.0
leema02,1985,487,1311.0,141.0,339.0,39.0,13.0,13.0,131.0,13.0,11.0,84.0,246.0,2.0,0.0,10.0,10.0,38.0
cabreor01,1997,639,2272.0,271.0,595.0,148.0,18.0,45.0,270.0,57.0,24.0,153.0,203.0,17.0,10.0,26.0,15.0,59.0
chrisla01,1973,148,263.0,15.0,39.0,7.0,1.0,8.0,32.0,0.0,0.0,16.0,141.0,0.0,0.0,32.0,0.0,1.0
whiteje01,1974,343,690.0,104.0,185.0,29.0,4.0,8.0,59.0,37.0,16.0,83.0,83.0,6.0,3.0,3.0,3.0,9.0
bonifem01,2007,476,1642.0,241.0,439.0,53.0,25.0,7.0,100.0,110.0,28.0,153.0,367.0,2.0,4.0,24.0,15.0,15.0
brognri01,1992,385,1383.0,177.0,379.0,85.0,6.0,57.0,210.0,13.0,3.0,100.0,311.0,12.0,2.0,3.0,10.0,28.0
forscbo01,1974,192,397.0,31.0,77.0,19.0,5.0,3.0,28.0,1.0,0.0,14.0,120.0,0.0,1.0,42.0,2.0,7.0
bellde01,1991,607,2244.0,302.0,636.0,106.0,9.0,62.0,341.0,116.0,29.0,146.0,443.0,21.0,35.0,2.0,26.0,55.0
burrira01,1973,230,313.0,21.0,45.0,5.0,3.0,1.0,15.0,0.0,2.0,17.0,94.0,0.0,1.0,33.0,1.0,3.0
ryanbr01,2007,679,2049.0,258.0,499.0,94.0,16.0,15.0,165.0,63.0,21.0,166.0,351.0,8.0,26.0,38.0,17.0,33.0
hollida01,1990,541,1774.0,316.0,457.0,87.0,13.0,67.0,274.0,14.0,11.0,268.0,350.0,17.0,37.0,0.0,21.0,36.0
aybarer01,2006,629,2174.0,286.0,599.0,98.0,28.0,24.0,206.0,78.0,27.0,120.0,288.0,3.0,25.0,44.0,13.0,40.0
loducpa01,1998,497,1782.0,228.0,507.0,104.0,3.0,47.0,226.0,6.0,11.0,133.0,133.0,14.0,28.0,19.0,18.0,57.0
molinjo01,1999,180,443.0,54.0,108.0,21.0,2.0,5.0,41.0,4.0,3.0,21.0,105.0,1.0,3.0,15.0,3.0,11.0
wallati01,1980,705,2551.0,288.0,659.0,134.0,14.0,92.0,335.0,18.0,24.0,195.0,400.0,28.0,26.0,5.0,18.0,56.0
giambja01,1995,799,2878.0,492.0,870.0,181.0,5.0,149.0,555.0,7.0,6.0,457.0,519.0,25.0,35.0,2.0,40.0,66.0
johnsla02,1974,499,1632.0,196.0,484.0,78.0,9.0,43.0,247.0,17.0,9.0,128.0,200.0,7.0,6.0,2.0,19.0,69.0
hurdlcl01,1977,378,1119.0,133.0,307.0,70.0,11.0,26.0,169.0,1.0,5.0,135.0,192.0,15.0,5.0,3.0,15.0,24.0
porteda02,1971,537,1706.0,224.0,391.0,63.0,12.0,54.0,226.0,19.0,16.0,261.0,352.0,26.0,16.0,10.0,16.0,25.0
bloomwi01,2002,469,1090.0,159.0,284.0,45.0,6.0,6.0,89.0,57.0,13.0,79.0,202.0,1.0,7.0,15.0,6.0,23.0
thomago01,1973,434,1120.0,157.0,240.0,56.0,6.0,54.0,172.0,18.0,14.0,157.0,360.0,6.0,3.0,19.0,13.0,21.0
lopezfe01,2001,576,2117.0,314.0,554.0,106.0,19.0,56.0,238.0,77.0,32.0,226.0,506.0,6.0,8.0,21.0,15.0,26.0
schumsk01,2005,586,1803.0,269.0,525.0,88.0,9.0,20.0,145.0,19.0,9.0,157.0,221.0,7.0,6.0,9.0,8.0,36.0
whitede03,1985,612,2231.0,337.0,551.0,91.0,24.0,59.0,241.0,123.0,42.0,144.0,475.0,11.0,10.0,36.0,8.0,31.0
berroan01,2001,618,2289.0,293.0,605.0,103.0,20.0,45.0,234.0,50.0,19.0,94.0,403.0,8.0,48.0,37.0,15.0,60.0
hatchbi01,1984,609,2166.0,314.0,569.0,99.0,15.0,30.0,212.0,151.0,47.0,140.0,252.0,9.0,27.0,26.0,20.0,33.0
encarju01,1997,596,2254.0,299.0,608.0,106.0,29.0,77.0,309.0,89.0,35.0,124.0,452.0,3.0,29.0,15.0,20.0,57.0
polanpl01,1998,664,2261.0,333.0,665.0,112.0,17.0,33.0,219.0,38.0,15.0,129.0,181.0,3.0,24.0,47.0,10.0,69.0
escobyu01,2007,784,2929.0,409.0,827.0,140.0,8.0,53.0,298.0,26.0,18.0,295.0,365.0,11.0,35.0,37.0,15.0,104.0
salmoti01,1992,721,2667.0,464.0,782.0,143.0,11.0,153.0,503.0,25.0,29.0,426.0,638.0,22.0,28.0,0.0,30.0,34.0
seitzke01,1986,741,2749.0,408.0,809.0,128.0,24.0,33.0,265.0,50.0,29.0,369.0,326.0,16.0,18.0,13.0,14.0,64.0
thomaga01,1972,604,1677.0,233.0,426.0,81.0,22.0,38.0,201.0,42.0,11.0,203.0,301.0,20.0,3.0,10.0,17.0,23.0
kendrky01,2007,166,208.0,14.0,28.0,5.0,0.0,0.0,4.0,0.0,0.0,13.0,90.0,0.0,2.0,29.0,1.0,0.0
larkiba01,1986,695,2589.0,402.0,762.0,118.0,24.0,58.0,290.0,133.0,29.0,210.0,233.0,16.0,25.0,27.0,23.0,45.0
luzingr01,1970,593,2183.0,269.0,625.0,116.0,13.0,91.0,348.0,11.0,14.0,226.0,513.0,33.0,20.0,1.0,19.0,49.0
maymi01,1970,450,1343.0,133.0,362.0,52.0,6.0,24.0,178.0,1.0,4.0,118.0,129.0,28.0,4.0,8.0,14.0,34.0
schuri01,1984,501,1385.0,169.0,342.0,59.0,13.0,35.0,118.0,17.0,16.0,127.0,250.0,5.0,9.0,6.0,5.0,22.0
benesan01,1989,168,334.0,18.0,41.0,7.0,0.0,4.0,21.0,0.0,0.0,15.0,150.0,0.0,3.0,45.0,2.0,8.0
owensp01,1983,725,2410.0,301.0,580.0,94.0,32.0,19.0,212.0,52.0,32.0,235.0,255.0,3.0,10.0,44.0,15.0,41.0
nievewi01,2002,63,143.0,8.0,23.0,7.0,1.0,0.0,11.0,1.0,0.0,6.0,26.0,4.0,0.0,3.0,0.0,4.0
valleda01,1984,348,1080.0,117.0,262.0,46.0,8.0,35.0,160.0,2.0,1.0,71.0,145.0,4.0,19.0,5.0,9.0,42.0
cottohe01,1984,475,1112.0,154.0,287.0,48.0,3.0,24.0,106.0,54.0,13.0,56.0,184.0,5.0,7.0,8.0,4.0,24.0
fickro01,1998,486,1592.0,210.0,427.0,91.0,7.0,56.0,243.0,5.0,5.0,158.0,251.0,13.0,14.0,0.0,19.0,42.0
hallto02,2000,522,1829.0,179.0,487.0,99.0,1.0,36.0,228.0,2.0,6.0,85.0,163.0,9.0,21.0,6.0,23.0,68.0
johnsda06,2005,368,1214.0,155.0,295.0,57.0,2.0,51.0,184.0,1.0,1.0,190.0,208.0,7.0,5.0,0.0,20.0,30.0
gomezca01,2007,676,1954.0,291.0,482.0,83.0,22.0,44.0,198.0,130.0,32.0,107.0,475.0,4.0,28.0,30.0,11.0,26.0
pacioto01,1970,264,573.0,69.0,136.0,29.0,6.0,8.0,54.0,9.0,9.0,33.0,106.0,4.0,3.0,5.0,2.0,15.0
rhoderi01,1974,120,226.0,19.0,49.0,7.0,0.0,4.0,26.0,0.0,0.0,5.0,46.0,0.0,0.0,20.0,1.0,5.0
speiech01,1971,887,3188.0,372.0,796.0,126.0,26.0,56.0,350.0,26.0,25.0,396.0,417.0,28.0,21.0,31.0,22.0,77.0
hendest01,1977,671,2344.0,322.0,660.0,100.0,40.0,42.0,291.0,66.0,39.0,267.0,461.0,24.0,12.0,9.0,17.0,72.0
veryzto01,1973,520,1604.0,152.0,387.0,53.0,9.0,11.0,144.0,5.0,13.0,80.0,212.0,2.0,16.0,27.0,15.0,30.0
burleri01,1974,876,3420.0,425.0,935.0,174.0,19.0,30.0,309.0,55.0,42.0,248.0,309.0,6.0,19.0,50.0,36.0,90.0
francju01,1982,762,2977.0,416.0,873.0,134.0,25.0,35.0,378.0,106.0,49.0,215.0,318.0,8.0,15.0,5.0,35.0,122.0
roberle01,1974,526,1694.0,227.0,466.0,76.0,22.0,54.0,226.0,13.0,15.0,156.0,271.0,11.0,17.0,16.0,13.0,30.0
abreubo01,1996,693,2417.0,430.0,742.0,165.0,33.0,96.0,383.0,117.0,43.0,422.0,550.0,42.0,6.0,4.0,20.0,45.0
floydcl01,1993,470,1386.0,189.0,363.0,89.0,12.0,40.0,186.0,53.0,20.0,132.0,291.0,8.0,14.0,4.0,10.0,20.0
roberda07,1999,422,1294.0,213.0,335.0,39.0,19.0,11.0,99.0,135.0,32.0,141.0,158.0,1.0,11.0,18.0,8.0,5.0
molinbe01,1998,500,1737.0,169.0,464.0,78.0,2.0,40.0,239.0,2.0,3.0,73.0,155.0,8.0,22.0,14.0,21.0,62.0
anthoer01,1989,509,1606.0,190.0,363.0,64.0,6.0,59.0,219.0,20.0,11.0,160.0,387.0,17.0,5.0,3.0,15.0,30.0
rueteki01,1993,129,240.0,15.0,33.0,1.0,0.0,0.0,16.0,0.0,1.0,10.0,55.0,0.0,0.0,30.0,1.0,3.0
muellbi02,1996,667,2308.0,371.0,669.0,133.0,9.0,34.0,236.0,16.0,11.0,305.0,313.0,6.0,17.0,29.0,24.0,54.0
bellira01,1982,248,557.0,67.0,124.0,9.0,5.0,1.0,47.0,22.0,4.0,46.0,86.0,12.0,6.0,13.0,2.0,12.0
biittla01,1970,427,1185.0,101.0,324.0,44.0,9.0,7.0,90.0,5.0,4.0,99.0,113.0,16.0,4.0,12.0,5.0,34.0
fitzgmi02,1983,471,1326.0,115.0,320.0,52.0,4.0,22.0,165.0,14.0,11.0,153.0,242.0,33.0,5.0,17.0,14.0,43.0
markani01,2006,946,3635.0,520.0,1073.0,237.0,12.0,104.0,495.0,55.0,20.0,394.0,563.0,30.0,22.0,4.0,30.0,93.0
braunst01,1971,751,2429.0,333.0,689.0,103.0,14.0,35.0,273.0,32.0,21.0,356.0,285.0,24.0,14.0,13.0,18.0,50.0
ramosdo01,1978,67,169.0,17.0,42.0,6.0,0.0,2.0,11.0,3.0,1.0,12.0,19.0,0.0,1.0,2.0,0.0,4.0
youngch04,2006,784,2848.0,417.0,683.0,174.0,17.0,118.0,367.0,104.0,32.0,324.0,735.0,9.0,18.0,12.0,23.0,31.0
hattesc01,1995,360,1032.0,129.0,282.0,67.0,2.0,31.0,134.0,0.0,2.0,142.0,183.0,8.0,8.0,3.0,7.0,35.0
hornebo01,1978,657,2458.0,399.0,693.0,105.0,4.0,158.0,457.0,12.0,13.0,221.0,343.0,19.0,12.0,1.0,24.0,65.0
murphdo01,2004,127,325.0,36.0,62.0,19.0,0.0,10.0,45.0,4.0,2.0,30.0,103.0,0.0,4.0,2.0,3.0,8.0
sweenma01,1995,480,707.0,85.0,184.0,35.0,3.0,12.0,86.0,7.0,6.0,105.0,140.0,5.0,4.0,8.0,7.0,18.0
cairomi01,1996,507,1567.0,196.0,432.0,70.0,13.0,12.0,134.0,71.0,23.0,99.0,159.0,1.0,17.0,31.0,13.0,34.0
boonebo01,1972,657,2150.0,210.0,562.0,103.0,13.0,31.0,257.0,15.0,18.0,200.0,184.0,44.0,8.0,27.0,30.0,51.0
morriji01,1977,472,1501.0,173.0,386.0,74.0,6.0,53.0,171.0,26.0,13.0,90.0,202.0,3.0,15.0,35.0,16.0,41.0
pujolal01,2001,933,3489.0,748.0,1159.0,260.0,12.0,250.0,758.0,36.0,17.0,493.0,394.0,98.0,48.0,1.0,31.0,114.0
thompja01,1976,803,2739.0,374.0,718.0,109.0,10.0,130.0,466.0,6.0,6.0,427.0,484.0,30.0,4.0,5.0,31.0,67.0
olerujo01,1989,660,2213.0,333.0,658.0,156.0,6.0,83.0,356.0,2.0,8.0,370.0,339.0,71.0,18.0,5.0,33.0,55.0
petrage01,1982,237,490.0,55.0,139.0,24.0,5.0,9.0,61.0,4.0,2.0,45.0,62.0,2.0,3.0,4.0,5.0,16.0
