player_id,end_year,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp
castrra01,2011,360,960.0,115.0,239.0,49.0,0.0,49.0,164.0,2.0,0.0,95.0,259.0,7.0,3.0,7.0,7.0,19.0
wisede01,2013,429,813.0,108.0,193.0,32.0,11.0,22.0,85.0,43.0,12.0,32.0,197.0,1.0,8.0,10.0,6.0,12.0
jeterde01,2014,1961,8065.0,1318.0,2457.0,391.0,31.0,182.0,897.0,250.0,60.0,741.0,1268.0,28.0,122.0,74.0,35.0,221.0
husonje01,2000,365,736.0,89.0,173.0,23.0,4.0,2.0,65.0,21.0,7.0,55.0,80.0,2.0,3.0,6.0,6.0,26.0
izturce01,2013,652,1913.0,180.0,471.0,66.0,12.0,6.0,121.0,51.0,19.0,105.0,172.0,6.0,16.0,25.0,5.0,47.0
vidrojo01,2008,699,2549.0,324.0,742.0,144.0,3.0,56.0,308.0,9.0,4.0,271.0,264.0,26.0,12.0,15.0,25.0,80.0
torrean02,2013,561,1653.0,244.0,408.0,107.0,25.0,31.0,161.0,68.0,22.0,188.0,419.0,5.0,10.0,13.0,6.0,29.0
camermi01,2011,1358,4930.0,754.0,1227.0,285.0,38.0,215.0,724.0,185.0,50.0,613.0,1399.0,16.0,61.0,13.0,43.0,86.0
mullira01,1992,1003,2702.0,350.0,767.0,179.0,14.0,64.0,354.0,9.0,8.0,379.0,416.0,25.0,3.0,10.0,23.0,84.0
bumbral01,1985,903,3099.0,473.0,864.0,130.0,23.0,31.0,240.0,141.0,56.0,296.0,369.0,19.0,10.0,33.0,17.0,53.0
pencehu01,2015,376,1486.0,227.0,415.0,77.0,16.0,56.0,213.0,39.0,10.0,120.0,293.0,6.0,6.0,0.0,6.0,38.0
reuscri01,1991,364,665.0,51.0,100.0,20.0,2.0,2.0,51.0,3.0,3.0,33.0,203.0,0.0,1.0,92.0,3.0,6.0
barmecl01,2015,808,2451.0,254.0,576.0,130.0,5.0,59.0,256.0,19.0,17.0,157.0,524.0,24.0,40.0,30.0,16.0,36.0
webstle01,2000,394,1023.0,109.0,257.0,47.0,1.0,23.0,123.0,0.0,1.0,94.0,153.0,3.0,6.0,8.0,3.0,40.0
larueja01,2010,389,1045.0,104.0,227.0,53.0,1.0,34.0,126.0,3.0,0.0,108.0,267.0,17.0,35.0,16.0,7.0,29.0
bellda01,2006,812,2913.0,356.0,753.0,162.0,8.0,77.0,375.0,7.0,6.0,277.0,391.0,17.0,31.0,20.0,31.0,89.0
bakerje03,2015,369,823.0,97.0,212.0,45.0,6.0,24.0,105.0,6.0,1.0,60.0,218.0,3.0,3.0,0.0,7.0,28.0
cruzjo02,2008,641,1982.0,289.0,478.0,104.0,15.0,70.0,235.0,27.0,18.0,329.0,467.0,20.0,2.0,16.0,20.0,36.0
ripkeca01,2001,2171,8341.0,1118.0,2257.0,420.0,24.0,298.0,1223.0,25.0,26.0,816.0,888.0,97.0,56.0,8.0,100.0,239.0
lindjo01,1995,265,861.0,76.0,218.0,34.0,4.0,1.0,75.0,12.0,8.0,35.0,82.0,1.0,2.0,22.0,6.0,19.0
incavpe01,1998,493,1447.0,175.0,364.0,62.0,7.0,71.0,229.0,6.0,3.0,105.0,397.0,10.0,17.0,0.0,13.0,26.0
oswalro01,2013,180,284.0,13.0,42.0,1.0,0.0,0.0,13.0,0.0,0.0,11.0,78.0,0.0,2.0,49.0,0.0,3.0
nortogr01,2009,653,1192.0,151.0,295.0,62.0,1.0,43.0,180.0,6.0,10.0,177.0,308.0,10.0,5.0,3.0,6.0,22.0
puntoni01,2014,801,2206.0,272.0,525.0,100.0,16.0,11.0,176.0,66.0,22.0,284.0,453.0,8.0,2.0,45.0,20.0,44.0
lacocpe01,1980,364,886.0,112.0,240.0,52.0,6.0,9.0,122.0,4.0,1.0,75.0,63.0,10.0,2.0,2.0,11.0,31.0
pradoma01,2015,583,2262.0,265.0,653.0,126.0,14.0,45.0,273.0,24.0,10.0,168.0,270.0,8.0,16.0,5.0,27.0,77.0
mazzile01,1989,739,1469.0,222.0,354.0,58.0,3.0,32.0,157.0,58.0,24.0,266.0,244.0,10.0,10.0,6.0,13.0,33.0
hockide01,2005,645,1688.0,204.0,441.0,84.0,10.0,19.0,171.0,24.0,18.0,155.0,309.0,3.0,6.0,28.0,20.0,29.0
baineha01,2001,1983,6724.0,879.0,1958.0,335.0,13.0,265.0,1127.0,7.0,17.0,837.0,991.0,136.0,9.0,1.0,62.0,215.0
fieldpr01,2015,686,2537.0,357.0,750.0,141.0,2.0,119.0,448.0,3.0,2.0,356.0,419.0,80.0,49.0,0.0,23.0,82.0
armasto02,2008,83,111.0,2.0,10.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,46.0,0.0,0.0,8.0,0.0,2.0
bordimi01,2003,1052,3652.0,449.0,944.0,181.0,19.0,75.0,428.0,53.0,33.0,312.0,550.0,3.0,32.0,51.0,34.0,106.0
lockhke01,2003,407,844.0,101.0,199.0,36.0,7.0,13.0,84.0,5.0,5.0,85.0,122.0,17.0,4.0,14.0,7.0,17.0
sanchfr01,2011,427,1696.0,207.0,483.0,92.0,7.0,26.0,164.0,8.0,4.0,88.0,242.0,9.0,12.0,25.0,16.0,36.0
readyra01,1995,418,1006.0,142.0,250.0,43.0,5.0,15.0,102.0,12.0,9.0,177.0,140.0,4.0,5.0,9.0,13.0,20.0
kleskry01,2007,1206,4011.0,624.0,1117.0,260.0,18.0,178.0,687.0,75.0,30.0,625.0,689.0,55.0,19.0,3.0,42.0,87.0
knighra01,1988,1168,4110.0,410.0,1097.0,220.0,22.0,72.0,497.0,9.0,20.0,292.0,491.0,38.0,33.0,17.0,52.0,144.0
stairma01,2011,1643,4589.0,676.0,1192.0,260.0,11.0,227.0,779.0,26.0,20.0,637.0,1017.0,56.0,52.0,3.0,33.0,96.0
valenfe01,1997,295,509.0,30.0,102.0,18.0,0.0,4.0,45.0,0.0,0.0,2.0,76.0,0.0,0.0,51.0,2.0,5.0
falcope01,1984,143,134.0,3.0,20.0,3.0,0.0,1.0,12.0,0.0,0.0,0.0,47.0,0.0,0.0,10.0,1.0,5.0
mearepa01,2001,240,823.0,97.0,196.0,37.0,3.0,17.0,79.0,1.0,2.0,55.0,156.0,9.0,12.0,8.0,4.0,23.0
kubelja01,2014,525,1805.0,213.0,448.0,89.0,10.0,69.0,285.0,3.0,4.0,193.0,504.0,21.0,7.0,0.0,15.0,42.0
iorgga01,1987,511,1172.0,122.0,296.0,62.0,5.0,15.0,136.0,9.0,11.0,67.0,141.0,3.0,4.0,12.0,7.0,28.0
izturma01,2014,401,1350.0,149.0,347.0,72.0,1.0,15.0,118.0,35.0,16.0,108.0,172.0,3.0,13.0,8.0,9.0,28.0
myersbr01,2013,190,201.0,10.0,29.0,4.0,0.0,0.0,3.0,0.0,0.0,11.0,70.0,0.0,0.0,25.0,1.0,3.0
fordybr01,2004,313,921.0,79.0,217.0,44.0,2.0,14.0,67.0,4.0,5.0,58.0,153.0,2.0,10.0,13.0,3.0,25.0
palmede01,2003,867,3213.0,484.0,842.0,150.0,9.0,182.0,584.0,24.0,11.0,329.0,825.0,15.0,37.0,1.0,40.0,70.0
bowala01,1985,1371,4944.0,578.0,1291.0,168.0,53.0,11.0,338.0,176.0,49.0,314.0,294.0,33.0,6.0,82.0,30.0,76.0
aldremi01,1996,312,690.0,98.0,174.0,32.0,1.0,24.0,95.0,3.0,2.0,87.0,130.0,4.0,1.0,3.0,7.0,17.0
cangejo01,1999,547,1028.0,168.0,268.0,39.0,6.0,6.0,66.0,56.0,24.0,178.0,179.0,4.0,15.0,15.0,4.0,16.0
desseel01,2010,309,130.0,4.0,22.0,3.0,1.0,0.0,11.0,0.0,0.0,11.0,33.0,0.0,0.0,24.0,0.0,1.0
washiro01,1989,407,1032.0,130.0,266.0,45.0,15.0,15.0,101.0,20.0,13.0,47.0,171.0,1.0,7.0,13.0,10.0,18.0
bailobo01,1985,418,1046.0,107.0,277.0,32.0,3.0,1.0,84.0,44.0,7.0,59.0,57.0,3.0,5.0,20.0,9.0,25.0
riverju01,2012,606,2022.0,235.0,528.0,95.0,2.0,74.0,314.0,9.0,10.0,147.0,263.0,7.0,12.0,0.0,30.0,75.0
hodgero01,1984,384,755.0,64.0,180.0,35.0,1.0,7.0,75.0,7.0,8.0,147.0,137.0,18.0,3.0,9.0,7.0,17.0
bautijo02,2015,828,2962.0,569.0,794.0,153.0,8.0,227.0,582.0,44.0,15.0,574.0,576.0,43.0,37.0,1.0,30.0,79.0
landrke01,1987,640,1866.0,223.0,485.0,79.0,12.0,50.0,215.0,70.0,33.0,134.0,191.0,15.0,6.0,11.0,25.0,34.0
custja01,2011,600,1963.0,295.0,478.0,87.0,2.0,100.0,304.0,6.0,5.0,421.0,760.0,12.0,11.0,0.0,17.0,29.0
abbotku01,2001,181,452.0,63.0,114.0,24.0,3.0,14.0,53.0,5.0,3.0,30.0,123.0,2.0,1.0,2.0,2.0,6.0
rossda01,2015,445,1132.0,116.0,265.0,66.0,2.0,39.0,141.0,3.0,4.0,154.0,378.0,12.0,4.0,17.0,6.0,23.0
butlebr01,1997,1461,5485.0,917.0,1628.0,182.0,78.0,37.0,380.0,358.0,168.0,812.0,630.0,16.0,27.0,105.0,32.0,34.0
snydeco02,1994,340,1059.0,127.0,278.0,61.0,3.0,31.0,131.0,9.0,5.0,84.0,290.0,9.0,7.0,5.0,6.0,23.0
iviemi01,1983,588,1861.0,221.0,501.0,98.0,10.0,65.0,289.0,12.0,6.0,161.0,289.0,23.0,7.0,3.0,18.0,36.0
mosesjo01,1992,383,663.0,100.0,175.0,27.0,7.0,4.0,59.0,31.0,16.0,60.0,74.0,4.0,5.0,7.0,5.0,13.0
hallme01,1996,836,2821.0,358.0,773.0,144.0,12.0,87.0,417.0,16.0,10.0,131.0,298.0,34.0,7.0,3.0,37.0,50.0
maddoga01,1986,944,3220.0,346.0,882.0,160.0,18.0,61.0,378.0,114.0,45.0,148.0,373.0,30.0,9.0,18.0,35.0,61.0
clarkja01,1992,1398,4759.0,786.0,1246.0,218.0,15.0,252.0,851.0,30.0,31.0,1017.0,1129.0,98.0,16.0,0.0,52.0,131.0
leiussc01,1999,81,163.0,13.0,29.0,5.0,0.0,2.0,17.0,1.0,0.0,7.0,22.0,0.0,1.0,1.0,3.0,4.0
aurilri01,2009,1077,3802.0,509.0,1058.0,209.0,16.0,125.0,499.0,11.0,8.0,288.0,569.0,12.0,16.0,16.0,31.0,101.0
meyerda01,1985,452,1369.0,128.0,343.0,64.0,11.0,23.0,169.0,13.0,8.0,79.0,104.0,10.0,2.0,9.0,12.0,34.0
thomsjo01,2007,105,122.0,6.0,26.0,5.0,0.0,0.0,10.0,0.0,0.0,2.0,46.0,0.0,0.0,21.0,0.0,2.0
scottlu01,2013,251,776.0,86.0,179.0,46.0,3.0,32.0,117.0,7.0,2.0,75.0,197.0,5.0,10.0,0.0,10.0,16.0
wrighja01,2014,570,167.0,7.0,26.0,7.0,0.0,0.0,4.0,0.0,0.0,1.0,65.0,0.0,0.0,25.0,0.0,1.0
johnske05,2015,624,1993.0,244.0,460.0,83.0,13.0,74.0,239.0,41.0,15.0,209.0,573.0,9.0,14.0,6.0,9.0,26.0
thomade01,1985,983,2433.0,311.0,611.0,82.0,29.0,27.0,204.0,71.0,45.0,244.0,326.0,21.0,13.0,47.0,17.0,43.0
balbost01,1993,467,1370.0,147.0,302.0,46.0,4.0,81.0,219.0,0.0,1.0,118.0,344.0,10.0,9.0,1.0,13.0,33.0
dennyjo01,1986,178,265.0,18.0,45.0,2.0,0.0,0.0,14.0,6.0,3.0,12.0,63.0,0.0,0.0,30.0,1.0,3.0
diazei01,2006,319,926.0,87.0,212.0,45.0,2.0,8.0,79.0,5.0,2.0,42.0,81.0,4.0,22.0,14.0,9.0,39.0
smilejo01,1997,165,250.0,14.0,45.0,8.0,0.0,2.0,20.0,0.0,0.0,13.0,94.0,0.0,0.0,22.0,2.0,5.0
smoltjo01,2009,543,584.0,47.0,98.0,18.0,1.0,3.0,40.0,1.0,1.0,46.0,218.0,0.0,3.0,91.0,1.0,11.0
jamesdi01,1996,494,1372.0,178.0,401.0,68.0,5.0,18.0,141.0,13.0,11.0,150.0,136.0,12.0,5.0,9.0,7.0,29.0
deshaji01,1995,136,139.0,5.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,62.0,0.0,0.0,21.0,0.0,1.0
hartco01,2015,527,1898.0,282.0,509.0,104.0,12.0,95.0,278.0,21.0,12.0,157.0,483.0,10.0,28.0,5.0,11.0,45.0
jonesch05,2000,167,289.0,44.0,63.0,14.0,1.0,9.0,39.0,9.0,3.0,28.0,86.0,0.0,2.0,1.0,3.0,6.0
lyonsst01,1993,163,290.0,24.0,65.0,11.0,3.0,4.0,21.0,12.0,8.0,16.0,48.0,2.0,0.0,4.0,1.0,3.0
mathemi01,2006,803,2542.0,237.0,619.0,128.0,5.0,45.0,298.0,2.0,9.0,197.0,506.0,54.0,23.0,42.0,26.0,66.0
estalbo02,2004,96,279.0,37.0,56.0,15.0,0.0,17.0,50.0,2.0,1.0,36.0,99.0,0.0,2.0,2.0,7.0,6.0
pennybr01,2014,186,205.0,14.0,40.0,10.0,0.0,1.0,18.0,0.0,0.0,1.0,64.0,0.0,2.0,23.0,0.0,1.0
gullibi01,1994,251,253.0,11.0,38.0,6.0,0.0,2.0,16.0,0.0,0.0,7.0,57.0,0.0,0.0,25.0,1.0,8.0
roystje01,1988,970,2646.0,351.0,671.0,123.0,21.0,27.0,241.0,108.0,55.0,264.0,357.0,11.0,6.0,41.0,23.0,58.0
davisra01,2015,496,1580.0,232.0,419.0,83.0,18.0,30.0,148.0,145.0,38.0,94.0,320.0,3.0,19.0,6.0,12.0,28.0
gallayo01,2015,99,115.0,5.0,20.0,4.0,0.0,2.0,5.0,0.0,0.0,1.0,48.0,0.0,0.0,12.0,0.0,2.0
bonneba01,1986,296,902.0,104.0,253.0,46.0,7.0,19.0,116.0,16.0,12.0,65.0,135.0,9.0,2.0,7.0,6.0,21.0
hernali01,2012,384,628.0,39.0,131.0,24.0,2.0,6.0,52.0,0.0,0.0,7.0,76.0,0.0,2.0,99.0,2.0,20.0
mabryjo01,2007,691,1428.0,167.0,343.0,74.0,3.0,55.0,213.0,2.0,3.0,132.0,371.0,11.0,13.0,11.0,15.0,38.0
riosal01,2015,841,3202.0,423.0,874.0,173.0,27.0,85.0,390.0,136.0,42.0,170.0,521.0,16.0,21.0,0.0,27.0,105.0
vaughgr01,2003,1038,3626.0,634.0,869.0,161.0,11.0,234.0,660.0,74.0,25.0,557.0,940.0,30.0,24.0,0.0,29.0,65.0
cirilje01,2007,828,2585.0,356.0,734.0,157.0,8.0,46.0,355.0,31.0,14.0,233.0,322.0,11.0,31.0,32.0,37.0,73.0
caldeiv01,1993,422,1486.0,199.0,402.0,90.0,9.0,37.0,195.0,68.0,36.0,139.0,198.0,13.0,6.0,3.0,21.0,49.0
montemi01,2015,506,1735.0,185.0,439.0,73.0,2.0,54.0,255.0,1.0,5.0,229.0,440.0,26.0,30.0,0.0,17.0,54.0
smithja05,2009,112,194.0,23.0,34.0,5.0,2.0,6.0,20.0,0.0,1.0,6.0,74.0,0.0,1.0,1.0,2.0,3.0
bellge02,1993,1013,3994.0,517.0,1092.0,196.0,13.0,173.0,683.0,24.0,17.0,214.0,489.0,40.0,29.0,0.0,66.0,123.0
betemwi01,2013,517,1424.0,176.0,377.0,91.0,4.0,53.0,207.0,4.0,3.0,147.0,436.0,8.0,4.0,3.0,14.0,30.0
nevinph01,2006,693,2503.0,358.0,689.0,115.0,2.0,126.0,457.0,13.0,4.0,271.0,602.0,18.0,14.0,1.0,20.0,71.0
overbly01,2014,1015,3139.0,377.0,780.0,203.0,9.0,90.0,395.0,10.0,3.0,389.0,713.0,26.0,10.0,2.0,21.0,94.0
wilkecu01,1993,362,861.0,87.0,194.0,28.0,5.0,5.0,73.0,28.0,12.0,49.0,162.0,5.0,1.0,11.0,9.0,14.0
sciosmi01,1992,898,2779.0,253.0,706.0,125.0,7.0,47.0,273.0,21.0,18.0,341.0,200.0,60.0,14.0,31.0,21.0,67.0
hayesch01,2001,860,2844.0,323.0,743.0,129.0,10.0,71.0,423.0,23.0,12.0,294.0,517.0,17.0,10.0,4.0,26.0,87.0
berroge01,2000,568,1977.0,312.0,544.0,89.0,7.0,86.0,308.0,12.0,12.0,223.0,407.0,8.0,13.0,0.0,19.0,58.0
burroje01,1985,1147,3613.0,459.0,941.0,150.0,17.0,150.0,556.0,9.0,13.0,565.0,706.0,39.0,7.0,4.0,33.0,104.0
cruzhe01,1982,212,410.0,47.0,92.0,20.0,3.0,12.0,48.0,2.0,3.0,61.0,90.0,4.0,0.0,1.0,2.0,15.0
knoblch01,2002,775,3038.0,536.0,820.0,138.0,23.0,64.0,282.0,193.0,50.0,375.0,361.0,9.0,82.0,13.0,22.0,52.0
berrada01,1987,406,1249.0,103.0,293.0,56.0,2.0,22.0,127.0,10.0,9.0,119.0,208.0,30.0,2.0,17.0,13.0,23.0
martira03,2009,322,735.0,64.0,180.0,34.0,2.0,6.0,102.0,3.0,0.0,61.0,98.0,4.0,3.0,15.0,14.0,18.0
stillku01,1996,239,638.0,58.0,149.0,25.0,5.0,4.0,42.0,10.0,4.0,51.0,102.0,11.0,3.0,8.0,8.0,11.0
steinte01,1999,941,3323.0,408.0,900.0,179.0,13.0,113.0,468.0,16.0,15.0,281.0,623.0,20.0,20.0,2.0,23.0,113.0
lopesda01,1987,1108,3700.0,580.0,967.0,129.0,24.0,116.0,427.0,271.0,46.0,478.0,487.0,22.0,14.0,36.0,29.0,86.0
samueju01,1998,919,2777.0,382.0,706.0,114.0,32.0,69.0,310.0,158.0,68.0,250.0,662.0,19.0,35.0,24.0,17.0,38.0
dempsry01,2013,420,292.0,11.0,35.0,4.0,1.0,0.0,10.0,0.0,0.0,7.0,94.0,0.0,0.0,53.0,0.0,1.0
bandoch01,1989,123,285.0,26.0,56.0,10.0,0.0,6.0,25.0,0.0,0.0,20.0,41.0,0.0,1.0,9.0,2.0,10.0
martivi01,2015,930,3493.0,452.0,1057.0,211.0,2.0,114.0,575.0,6.0,4.0,340.0,365.0,64.0,18.0,0.0,42.0,124.0
crawfca02,2015,870,3231.0,500.0,926.0,162.0,48.0,74.0,383.0,203.0,51.0,207.0,551.0,9.0,27.0,8.0,27.0,39.0
grosske01,1997,274,314.0,23.0,52.0,10.0,0.0,3.0,18.0,0.0,0.0,22.0,144.0,0.0,1.0,30.0,0.0,4.0
buckjo01,2014,506,1699.0,171.0,394.0,68.0,2.0,64.0,232.0,2.0,2.0,156.0,459.0,17.0,24.0,3.0,11.0,39.0
huntebr02,2003,341,684.0,114.0,181.0,33.0,5.0,6.0,63.0,39.0,6.0,65.0,125.0,0.0,4.0,9.0,6.0,9.0
caseyse01,2008,754,2722.0,348.0,823.0,161.0,6.0,59.0,367.0,11.0,3.0,234.0,252.0,35.0,28.0,0.0,19.0,87.0
stantle01,1978,319,987.0,92.0,224.0,48.0,2.0,32.0,139.0,3.0,7.0,100.0,252.0,4.0,7.0,9.0,8.0,23.0
baergca01,2005,811,2254.0,240.0,612.0,114.0,2.0,41.0,269.0,12.0,10.0,113.0,229.0,10.0,35.0,13.0,23.0,85.0
dwyerji01,1990,964,2038.0,321.0,549.0,89.0,12.0,66.0,284.0,15.0,14.0,309.0,297.0,26.0,8.0,11.0,24.0,38.0
milbola01,1984,443,1184.0,125.0,312.0,35.0,15.0,4.0,92.0,15.0,17.0,69.0,92.0,6.0,5.0,38.0,14.0,36.0
widgech01,2006,146,400.0,37.0,93.0,25.0,0.0,5.0,39.0,0.0,2.0,29.0,75.0,1.0,4.0,4.0,4.0,12.0
garcida01,1989,521,1920.0,235.0,530.0,89.0,10.0,23.0,179.0,89.0,37.0,62.0,149.0,4.0,17.0,12.0,13.0,43.0
posadjo01,2011,1386,4648.0,672.0,1282.0,290.0,7.0,212.0,834.0,16.0,16.0,698.0,1080.0,57.0,60.0,0.0,35.0,149.0
hillgl01,2001,699,2283.0,329.0,635.0,126.0,12.0,122.0,388.0,44.0,15.0,160.0,516.0,12.0,15.0,0.0,17.0,57.0
wockejo01,1985,476,1199.0,157.0,321.0,37.0,4.0,48.0,192.0,3.0,5.0,194.0,175.0,10.0,3.0,1.0,7.0,27.0
bakopa01,2009,321,902.0,76.0,193.0,31.0,3.0,11.0,76.0,1.0,4.0,95.0,259.0,11.0,5.0,7.0,4.0,22.0
bochtbr01,1986,801,2664.0,322.0,747.0,124.0,6.0,56.0,333.0,19.0,19.0,352.0,390.0,35.0,5.0,13.0,20.0,73.0
castrju01,2011,809,1971.0,189.0,466.0,96.0,7.0,30.0,188.0,4.0,7.0,102.0,353.0,6.0,1.0,32.0,17.0,54.0
snydech02,2013,224,656.0,70.0,133.0,20.0,0.0,25.0,90.0,0.0,1.0,106.0,194.0,14.0,7.0,3.0,5.0,18.0
whitefr01,1990,1616,5831.0,666.0,1509.0,323.0,35.0,138.0,681.0,105.0,49.0,309.0,772.0,26.0,21.0,54.0,54.0,137.0
galaran01,2004,1517,5389.0,835.0,1585.0,289.0,20.0,302.0,1025.0,79.0,54.0,382.0,1299.0,61.0,137.0,0.0,42.0,122.0
ruizca01,2015,402,1347.0,152.0,360.0,86.0,2.0,29.0,158.0,10.0,3.0,121.0,192.0,12.0,39.0,8.0,12.0,41.0
torreyo01,2013,580,1939.0,193.0,504.0,107.0,3.0,34.0,213.0,11.0,14.0,150.0,355.0,10.0,18.0,22.0,13.0,64.0
cedenro02,2014,302,852.0,85.0,210.0,44.0,7.0,9.0,75.0,7.0,10.0,61.0,203.0,8.0,4.0,14.0,6.0,27.0
lynnfr01,1990,1251,4278.0,607.0,1141.0,203.0,17.0,194.0,651.0,41.0,29.0,533.0,761.0,46.0,17.0,10.0,50.0,97.0
maddugr01,2008,573,1189.0,72.0,197.0,28.0,2.0,4.0,63.0,8.0,2.0,29.0,314.0,0.0,4.0,148.0,2.0,13.0
scutama01,2014,840,3237.0,472.0,928.0,177.0,10.0,46.0,335.0,41.0,17.0,324.0,333.0,2.0,19.0,42.0,33.0,71.0
jacksro02,1984,285,879.0,90.0,223.0,43.0,3.0,15.0,105.0,8.0,8.0,62.0,88.0,3.0,6.0,10.0,4.0,19.0
paganan01,2015,454,1780.0,250.0,502.0,96.0,23.0,19.0,150.0,66.0,21.0,128.0,279.0,6.0,2.0,3.0,15.0,24.0
goodwto01,2004,907,2743.0,460.0,720.0,93.0,31.0,19.0,217.0,244.0,72.0,281.0,494.0,3.0,6.0,38.0,17.0,33.0
polonlu01,2000,626,2100.0,302.0,599.0,93.0,29.0,23.0,163.0,126.0,63.0,169.0,214.0,10.0,10.0,19.0,17.0,33.0
ariasal01,2002,320,779.0,96.0,204.0,46.0,1.0,9.0,91.0,6.0,2.0,83.0,101.0,12.0,9.0,6.0,8.0,17.0
benedbr01,1989,422,1159.0,76.0,247.0,35.0,2.0,6.0,88.0,2.0,6.0,130.0,106.0,10.0,5.0,18.0,9.0,31.0
gaettga01,2000,1717,6089.0,769.0,1552.0,294.0,27.0,253.0,940.0,51.0,35.0,410.0,1090.0,45.0,72.0,21.0,71.0,159.0
lopezjo01,2012,313,1060.0,90.0,250.0,55.0,0.0,22.0,107.0,5.0,3.0,39.0,135.0,2.0,5.0,1.0,7.0,35.0
mcgwima01,2001,1097,3531.0,750.0,979.0,146.0,1.0,405.0,910.0,6.0,3.0,880.0,1004.0,121.0,52.0,0.0,41.0,77.0
picciro01,1985,172,248.0,39.0,58.0,11.0,0.0,2.0,18.0,3.0,3.0,2.0,42.0,0.0,0.0,9.0,2.0,4.0
lansfca01,1992,1123,4269.0,574.0,1225.0,185.0,21.0,84.0,503.0,143.0,60.0,331.0,335.0,30.0,50.0,27.0,41.0,105.0
ortajo01,1987,995,3013.0,385.0,817.0,142.0,24.0,75.0,388.0,15.0,23.0,285.0,310.0,30.0,13.0,17.0,39.0,64.0
bradlsc01,1992,191,411.0,22.0,89.0,16.0,0.0,1.0,40.0,0.0,1.0,36.0,40.0,4.0,0.0,8.0,8.0,8.0
teixema01,2015,842,3135.0,490.0,794.0,169.0,5.0,191.0,578.0,11.0,4.0,429.0,642.0,30.0,56.0,0.0,40.0,72.0
teufeti01,1993,477,1181.0,145.0,278.0,55.0,4.0,37.0,139.0,14.0,9.0,156.0,244.0,9.0,3.0,8.0,7.0,33.0
tulowtr01,2015,392,1428.0,253.0,434.0,80.0,3.0,71.0,231.0,5.0,3.0,164.0,275.0,15.0,17.0,0.0,15.0,37.0
wynegbu01,1988,531,1670.0,182.0,423.0,68.0,6.0,29.0,189.0,2.0,6.0,278.0,181.0,14.0,2.0,14.0,11.0,58.0
buhneja01,2001,982,3414.0,586.0,880.0,161.0,10.0,229.0,704.0,2.0,10.0,603.0,939.0,32.0,32.0,8.0,37.0,89.0
gibboja01,2011,145,400.0,44.0,97.0,18.0,0.0,12.0,50.0,0.0,1.0,24.0,80.0,2.0,3.0,0.0,5.0,7.0
thompmi02,1996,738,1731.0,221.0,443.0,71.0,15.0,26.0,180.0,82.0,29.0,172.0,289.0,31.0,13.0,9.0,5.0,29.0
greenmi01,1996,634,2367.0,331.0,693.0,136.0,18.0,57.0,338.0,37.0,19.0,209.0,188.0,32.0,17.0,3.0,24.0,77.0
walketo04,2007,694,2458.0,342.0,708.0,147.0,16.0,60.0,296.0,12.0,11.0,229.0,269.0,18.0,10.0,12.0,26.0,46.0
amarari01,2000,283,521.0,90.0,142.0,20.0,2.0,2.0,42.0,38.0,17.0,45.0,86.0,0.0,5.0,6.0,5.0,15.0
dejesda01,2015,831,2775.0,359.0,732.0,152.0,32.0,56.0,291.0,26.0,31.0,281.0,483.0,6.0,49.0,16.0,17.0,61.0
gallemi01,1997,541,1670.0,222.0,415.0,63.0,7.0,31.0,171.0,9.0,14.0,197.0,278.0,5.0,19.0,27.0,14.0,36.0
surhobj01,2005,1516,5475.0,748.0,1581.0,321.0,26.0,156.0,803.0,58.0,33.0,435.0,620.0,55.0,24.0,27.0,56.0,98.0
treanma01,2012,190,536.0,57.0,110.0,15.0,2.0,10.0,59.0,4.0,5.0,70.0,125.0,2.0,11.0,10.0,9.0,9.0
duceyro01,2001,489,900.0,136.0,220.0,58.0,10.0,29.0,114.0,12.0,11.0,126.0,241.0,6.0,10.0,4.0,9.0,11.0
oberkke01,1992,1079,3178.0,342.0,862.0,156.0,22.0,21.0,285.0,30.0,28.0,358.0,235.0,39.0,17.0,26.0,29.0,69.0
tysonmi01,1981,373,1000.0,84.0,228.0,45.0,5.0,13.0,77.0,6.0,3.0,59.0,145.0,17.0,4.0,8.0,7.0,24.0
engleda01,1989,120,186.0,16.0,41.0,10.0,0.0,3.0,23.0,1.0,0.0,15.0,29.0,1.0,0.0,1.0,0.0,8.0
weisswa01,2000,967,3078.0,445.0,812.0,122.0,24.0,17.0,256.0,64.0,22.0,499.0,455.0,31.0,25.0,57.0,25.0,41.0
mcgeewi01,1999,1357,4326.0,555.0,1271.0,212.0,31.0,36.0,440.0,155.0,55.0,286.0,744.0,38.0,9.0,25.0,25.0,93.0
youklke01,2013,372,1336.0,229.0,348.0,80.0,9.0,57.0,210.0,7.0,1.0,185.0,306.0,9.0,46.0,0.0,12.0,32.0
valenjo02,2002,410,1341.0,203.0,330.0,89.0,2.0,41.0,180.0,4.0,7.0,150.0,200.0,5.0,24.0,4.0,15.0,31.0
gloadro01,2011,613,1335.0,157.0,374.0,74.0,8.0,25.0,166.0,12.0,6.0,79.0,161.0,13.0,9.0,6.0,15.0,34.0
